Departure Time,Arrival Time,Airline Name,Airline IATA,Flight Number,Full Flight Number,Route IATA
02:45,05:55,American Airlines,AA,8232,AA8232,SIN DOH
02:45,05:55,AlphaSky,AS,5776,AS5776,SIN DOH
10:30,13:40,Qatar Airways,QR,943,QR943,SIN DOH
18:45,21:55,JetBlue Airways,B6,6533,B66533,SIN DOH
02:45,05:55,LATAM Airlines,LA,5274,LA5274,SIN DOH
18:45,21:55,AlphaSky,AS,5778,AS5778,SIN DOH
02:45,05:55,Air Serbia,JU,8340,JU8340,SIN DOH
18:45,21:55,Royal Air Maroc,AT,5729,AT5729,SIN DOH
10:30,13:40,Iberia,IB,909,IB909,SIN DOH
18:45,21:55,Iberia,IB,7959,IB7959,SIN DOH
02:45,05:55,Royal Air Maroc,AT,5731,AT5731,SIN DOH
02:45,05:55,Iberia,IB,7957,IB7957,SIN DOH
18:45,21:55,British Airways,BA,6177,BA6177,SIN DOH
02:45,05:55,British Airways,BA,4495,BA4495,SIN DOH
02:45,05:55,JetBlue Airways,B6,5584,B65584,SIN DOH
10:30,13:40,British Airways,BA,2307,BA2307,SIN DOH
10:30,13:40,JetBlue Airways,B6,6541,B66541,SIN DOH
01:15,06:50,American Airlines,AA,7051,AA7051,DOH LHR
01:10,06:25,Oman Air,WY,6552,WY6552,DOH LHR
01:10,06:25,Oman Air,WY,6103,WY6103,DOH LHR
01:10,06:25,RwandAir,WB,1186,WB1186,DOH LHR
01:10,06:25,RwandAir,WB,1137,WB1137,DOH LHR
01:10,06:25,Virgin Australia,VA,6229,VA6229,DOH LHR
01:10,06:25,Virgin Australia,VA,6224,VA6224,DOH LHR
07:25,13:00,Qatar Airways,QR,9709,QR9709,DOH LHR
08:55,14:10,Qatar Airways,QR,7,QR7,DOH LHR
01:15,06:50,Qatar Airways,QR,5943,QR5943,DOH LHR
08:00,13:15,Qatar Airways,QR,3,QR3,DOH LHR
01:10,06:25,Qatar Airways,QR,11,QR11,DOH LHR
01:10,06:25,Qatar Airways,QR,105,QR105,DOH LHR
12:45,18:00,Qatar Airways,QR,1,QR1,DOH LHR
01:10,05:42,Qatar Airways,QR,,QRNone,DOH LHR
01:10,06:25,Air Malta,KM,2936,KM2936,DOH LHR
01:10,06:25,British Airways,BA,2364,BA2364,DOH LHR
07:25,13:00,British Airways,BA,122,BA122,DOH LHR
01:15,06:50,British Airways,BA,126,BA126,DOH LHR
07:25,13:00,American Airlines,AA,7083,AA7083,DOH LHR
01:10,06:25,British Airways,BA,6170,BA6170,DOH LHR
02:15,07:30,RwandAir,WB,1190,WB1190,DOH LHR
02:15,07:30,Oman Air,WY,6553,WY6553,DOH LHR
02:15,07:30,Virgin Australia,VA,6358,VA6358,DOH LHR
15:10,20:25,Virgin Australia,VA,6359,VA6359,DOH LHR
16:45,22:00,Virgin Australia,VA,6360,VA6360,DOH LHR
08:55,14:10,RwandAir,WB,1001,WB1001,DOH LHR
01:15,06:50,American Airlines,AA,7051,AA7051,DOH LHR
08:00,13:15,RwandAir,WB,1097,WB1097,DOH LHR
01:10,06:25,RwandAir,WB,1137,WB1137,DOH LHR
07:25,13:00,British Airways,BA,122,BA122,DOH LHR
15:10,20:25,Oman Air,WY,6439,WY6439,DOH LHR
16:45,22:00,Oman Air,WY,6433,WY6433,DOH LHR
12:45,18:00,RwandAir,WB,1400,WB1400,DOH LHR
01:10,06:25,Virgin Australia,VA,6224,VA6224,DOH LHR
16:45,22:00,RwandAir,WB,1402,WB1402,DOH LHR
15:10,20:25,RwandAir,WB,1404,WB1404,DOH LHR
08:55,14:10,Oman Air,WY,6435,WY6435,DOH LHR
01:10,06:25,Oman Air,WY,6103,WY6103,DOH LHR
07:25,13:00,American Airlines,AA,7083,AA7083,DOH LHR
12:45,18:00,Oman Air,WY,6429,WY6429,DOH LHR
08:00,13:15,Oman Air,WY,6431,WY6431,DOH LHR
08:00,13:15,Qatar Airways,QR,3,QR3,DOH LHR
01:10,06:25,Air Malta,KM,2936,KM2936,DOH LHR
08:55,14:10,British Airways,BA,7007,BA7007,DOH LHR
15:10,20:25,LATAM Airlines,LA,5308,LA5308,DOH LHR
16:45,22:00,British Airways,BA,7005,BA7005,DOH LHR
12:45,18:00,Qatar Airways,QR,1,QR1,DOH LHR
08:00,13:15,British Airways,BA,7003,BA7003,DOH LHR
12:45,18:00,British Airways,BA,7001,BA7001,DOH LHR
02:15,07:30,Qatar Airways,QR,107,QR107,DOH LHR
01:10,06:25,Qatar Airways,QR,11,QR11,DOH LHR
15:10,20:25,Qatar Airways,QR,15,QR15,DOH LHR
01:15,06:50,British Airways,BA,126,BA126,DOH LHR
16:45,22:00,Qatar Airways,QR,5,QR5,DOH LHR
01:15,06:50,Qatar Airways,QR,5943,QR5943,DOH LHR
01:10,06:25,British Airways,BA,2364,BA2364,DOH LHR
08:55,14:10,Qatar Airways,QR,7,QR7,DOH LHR
02:15,07:30,British Airways,BA,2302,BA2302,DOH LHR
07:25,13:00,Qatar Airways,QR,9709,QR9709,DOH LHR
08:00,13:15,Virgin Australia,VA,6106,VA6106,DOH LHR
08:55,14:10,Virgin Australia,VA,6108,VA6108,DOH LHR
12:45,18:00,Virgin Australia,VA,6220,VA6220,DOH LHR
15:10,20:25,British Airways,BA,7015,BA7015,DOH LHR
08:15,17:00,Qatar Airways,QR,6,QR6,LHR DOH
10:50,19:35,Qatar Airways,QR,10,QR10,LHR DOH
09:00,17:45,RwandAir,WB,1103,WB1103,LHR DOH
15:30,#00:30,Qatar Airways,QR,9711,QR9711,LHR DOH
15:05,23:50,Virgin Australia,VA,6107,VA6107,LHR DOH
16:00,#00:45,Virgin Australia,VA,6109,VA6109,LHR DOH
09:00,17:45,Virgin Australia,VA,6110,VA6110,LHR DOH
08:25,17:10,Virgin Australia,VA,6183,VA6183,LHR DOH
17:00,#01:45,Virgin Australia,VA,6357,VA6357,LHR DOH
08:25,17:10,RwandAir,WB,1000,WB1000,LHR DOH
15:05,23:50,RwandAir,WB,1098,WB1098,LHR DOH
17:00,#01:45,Oman Air,WY,6554,WY6554,LHR DOH
16:00,#00:45,RwandAir,WB,1135,WB1135,LHR DOH
19:25,#04:10,RwandAir,WB,1138,WB1138,LHR DOH
21:55,#06:40,RwandAir,WB,1139,WB1139,LHR DOH
19:25,#04:10,Oman Air,WY,6104,WY6104,LHR DOH
15:05,23:50,Oman Air,WY,6432,WY6432,LHR DOH
08:25,17:10,Oman Air,WY,6434,WY6434,LHR DOH
16:00,#00:45,Oman Air,WY,6436,WY6436,LHR DOH
09:00,17:45,Oman Air,WY,6438,WY6438,LHR DOH
21:55,#06:40,Oman Air,WY,6440,WY6440,LHR DOH
14:00,23:00,American Airlines,AA,6737,AA6737,LHR DOH
21:55,#06:40,British Airways,BA,7014,BA7014,LHR DOH
15:30,#00:30,American Airlines,AA,7092,AA7092,LHR DOH
15:30,#00:30,British Airways,BA,123,BA123,LHR DOH
14:00,23:00,British Airways,BA,127,BA127,LHR DOH
17:00,#01:45,British Airways,BA,2303,BA2303,LHR DOH
19:25,#04:10,British Airways,BA,2365,BA2365,LHR DOH
15:05,23:50,British Airways,BA,7004,BA7004,LHR DOH
08:25,17:10,British Airways,BA,7006,BA7006,LHR DOH
16:00,#00:45,British Airways,BA,7008,BA7008,LHR DOH
09:00,17:45,British Airways,BA,7010,BA7010,LHR DOH
16:00,#00:45,Qatar Airways,QR,8,QR8,LHR DOH
21:55,#06:40,Air Malta,KM,2937,KM2937,LHR DOH
16:00,#00:45,LATAM Airlines,LA,5309,LA5309,LHR DOH
09:00,17:45,Qatar Airways,QR,10,QR10,LHR DOH
17:00,#01:45,Qatar Airways,QR,108,QR108,LHR DOH
19:25,#04:10,Qatar Airways,QR,12,QR12,LHR DOH
21:55,#06:40,Qatar Airways,QR,16,QR16,LHR DOH
15:05,23:50,Qatar Airways,QR,4,QR4,LHR DOH
14:00,23:00,Qatar Airways,QR,5942,QR5942,LHR DOH
08:25,17:10,Qatar Airways,QR,6,QR6,LHR DOH
06:45,09:45,Xiamen Airlines,MF,5121,MF5121,HRB PVG
07:25,10:45,China Southern Airlines,CZ,6257,CZ6257,HRB PVG
06:45,09:45,China Southern Airlines,CZ,9121,CZ9121,HRB PVG
11:55,14:50,Delta Air Lines,DL,6388,DL6388,HRB PVG
06:45,09:45,Chengdu Airlines,EU,7013,EU7013,HRB PVG
17:55,21:20,Shanghai Airlines,FM,9062,FM9062,HRB PVG
06:45,09:45,China Express Air,G5,8615,G58615,HRB PVG
13:20,16:30,Juneyao Airlines,HO,1180,HO1180,HRB PVG
06:40,09:55,Juneyao Airlines,HO,5639,HO5639,HRB PVG
06:45,09:45,Juneyao Airlines,HO,5784,HO5784,HRB PVG
06:40,09:55,KLM,KL,8776,KL8776,HRB PVG
11:55,14:50,Xiamen Airlines,MF,3616,MF3616,HRB PVG
06:40,09:55,Xiamen Airlines,MF,3618,MF3618,HRB PVG
11:55,14:50,Juneyao Airlines,HO,5637,HO5637,HRB PVG
13:20,16:30,Xiamen Airlines,MF,7809,MF7809,HRB PVG
06:45,09:45,China Eastern Airlines,MU,3217,MU3217,HRB PVG
13:20,16:30,China Eastern Airlines,MU,3759,MU3759,HRB PVG
17:15,20:30,China Eastern Airlines,MU,5614,MU5614,HRB PVG
11:55,14:50,China Eastern Airlines,MU,5616,MU5616,HRB PVG
06:40,09:55,China Eastern Airlines,MU,5620,MU5620,HRB PVG
10:45,13:50,Air New Zealand,NZ,3740,NZ3740,HRB PVG
06:40,09:55,Qantas,QF,4283,QF4283,HRB PVG
11:55,14:50,Qantas,QF,4296,QF4296,HRB PVG
10:45,13:50,Shandong Airlines,SC,5160,SC5160,HRB PVG
